0.000000000	0.880000000
0.000002000	0.800000000
0.000004000	0.800000000
0.000006000	0.880000000
0.000008000	0.800000000
0.000010000	0.880000000
0.000012000	0.960000000
0.000014000	0.880000000
0.000016000	0.880000000
0.000018000	0.880000000
0.000020000	0.800000000
0.000022000	0.720000000
0.000024000	0.720000000
0.000026000	0.800000000
0.000028000	0.800000000
0.000030000	0.880000000
0.000032000	0.880000000
0.000034000	0.960000000
0.000036000	0.880000000
0.000038000	0.800000000
0.000040000	0.880000000
0.000042000	0.800000000
0.000044000	0.720000000
0.000046000	0.800000000
0.000048000	0.720000000
0.000050000	0.640000000
0.000052000	0.720000000
0.000054000	0.720000000
0.000056000	0.640000000
0.000058000	0.720000000
0.000060000	0.880000000
0.000062000	0.880000000
0.000064000	0.960000000
0.000066000	0.880000000
0.000068000	0.880000000
0.000070000	1.040000000
0.000072000	0.960000000
0.000074000	0.960000000
0.000076000	0.880000000
0.000078000	0.880000000
0.000080000	0.880000000
0.000082000	0.800000000
0.000084000	0.800000000
0.000086000	0.800000000
0.000088000	0.800000000
0.000090000	0.880000000
0.000092000	1.200000000
0.000094000	1.200000000
0.000096000	1.280000000
0.000098000	1.360000000
0.000100000	1.360000000
0.000102000	1.440000000
0.000104000	1.440000000
0.000106000	1.440000000
0.000108000	1.440000000
0.000110000	1.440000000
0.000112000	1.440000000
0.000114000	1.520000000
0.000116000	1.520000000
0.000118000	1.600000000
0.000120000	2.160000000
0.000122000	3.920000000
0.000124000	5.200000000
0.000126000	5.840000000
0.000128000	6.800000000
0.000130000	7.760000000
0.000132000	8.480000000
0.000134000	8.800000000
0.000136000	9.280000000
0.000138000	9.840000000
0.000140000	10.160000000
0.000142000	10.480000000
0.000144000	10.720000000
0.000146000	10.960000000
0.000148000	11.200000000
0.000150000	11.360000000
0.000152000	11.520000000
0.000154000	11.680000000
0.000156000	11.760000000
0.000158000	12.000000000
0.000160000	12.080000000
0.000162000	12.240000000
0.000164000	12.240000000
0.000166000	12.240000000
0.000168000	12.240000000
0.000170000	12.320000000
0.000172000	12.240000000
0.000174000	12.240000000
0.000176000	12.240000000
0.000178000	12.320000000
0.000180000	12.400000000
0.000182000	12.400000000
0.000184000	12.400000000
0.000186000	12.400000000
0.000188000	12.400000000
0.000190000	12.320000000
0.000192000	12.480000000
0.000194000	12.400000000
0.000196000	12.400000000
0.000198000	12.320000000
0.000200000	12.320000000
0.000202000	12.480000000
0.000204000	12.400000000
0.000206000	12.400000000
0.000208000	12.320000000
0.000210000	12.320000000
0.000212000	12.320000000
0.000214000	12.240000000
0.000216000	12.160000000
0.000218000	12.080000000
0.000220000	12.080000000
0.000222000	12.160000000
0.000224000	12.160000000
0.000226000	12.160000000
0.000228000	12.160000000
0.000230000	12.080000000
0.000232000	12.080000000
0.000234000	12.000000000
0.000236000	11.840000000
0.000238000	11.760000000
0.000240000	11.840000000
0.000242000	11.840000000
0.000244000	11.840000000
0.000246000	11.920000000
0.000248000	12.080000000
0.000250000	12.080000000
0.000252000	12.000000000
0.000254000	12.000000000
0.000256000	11.920000000
0.000258000	11.920000000
0.000260000	11.920000000
0.000262000	11.920000000
0.000264000	11.840000000
0.000266000	11.840000000
0.000268000	11.920000000
0.000270000	11.920000000
0.000272000	11.840000000
0.000274000	11.760000000
0.000276000	11.840000000
0.000278000	11.920000000
0.000280000	11.840000000
0.000282000	11.760000000
0.000284000	11.680000000
0.000286000	11.760000000
0.000288000	11.680000000
0.000290000	11.520000000
0.000292000	11.520000000
0.000294000	11.520000000
0.000296000	11.520000000
0.000298000	11.440000000
0.000300000	11.440000000
0.000302000	11.520000000
0.000304000	11.600000000
0.000306000	11.600000000
0.000308000	11.440000000
0.000310000	11.360000000
0.000312000	11.280000000
0.000314000	11.280000000
0.000316000	11.360000000
0.000318000	11.280000000
0.000320000	11.280000000
0.000322000	11.360000000
0.000324000	11.360000000
0.000326000	11.280000000
0.000328000	11.360000000
