3529594683	6180
3529594731	2420
3529594735	840
3529594762	1520
3529594777	6580
3529594823	1740
3529594883	260
3529594915	1160
3529594981	7680
3529594990	3720
3529595016	860
3529595036	2120
3529595082	1320
3529595106	140
3529595190	320
3529595280	2140
3529595301	520
3529595309	340
3529595317	1660
3529595342	2860
3529595349	560
3529595374	2060
3529595395	2280
3529595423	1860
3529595473	10700
3529595481	1140
3529595512	100
3529595539	280
3529595543	140
3529595602	860
3529595610	1620
3529595623	800
3529595643	1960
3529595661	780
3529595689	240
3529595827	6080
3529596023	1700
3529596028	15600
3529596040	940
3529596067	520
3529596105	3400
3529596116	1500
3529596222	2060
3529596507	1320
3529596569	360
3529596587	5860
3529596596	1920
3529596598	9700
3529596615	2460
3529596677	3580
3529596692	680
3529596714	1480
3529596739	1640
3529596771	3200
3529596785	1800
3529596840	1380
3529596918	1120
3529596976	3660
3529596982	2780
3529596984	120
3529596994	1540
3529597015	3480
3529597107	2360
3529597136	3540
3529597167	100
3529597197	1360
3529597468	780
3529597540	5260
3529597595	2180
3529597654	2740
3529597737	3400
3529597827	1880
3529597855	400
3529597875	2580
3529597884	320
3529597998	13860
3529598012	820
3529598090	1980
3529598147	2100
3529598175	380
3529598188	6620
3529598204	1100
3529598366	2580
3529598461	920
3529598512	800
3529598625	840
3529598676	5100
3529598707	2320
3529598742	6860
3529598774	1740
3529598825	2040
3529598942	1300
3529598982	19980
3529598984	2740
3529598989	3080
3529598990	7200
3529599051	2120
3529599124	1080
3529599164	380
3529599176	6160
3529599288	720
3529599377	580
3529599403	5320
3529599413	2040
3529599447	1460
3529599456	740
3529599460	6160
3529599544	420
3529599615	5840
3529599633	1320
3529599693	520
3529599753	2020
3529599769	1320
3529599828	1520
3529599846	2420
3529599895	380
3529599907	1140
3529599927	320
3529599936	6580
3529600054	9920
3529600081	3960
3529600083	60
3529600246	2320
3529600247	2060
3529600258	840
3529600329	580
3529600350	1920
3529600372	2240
3529600377	3020
3529600397	460
3529600518	5420
3529600556	1860
3529600596	600
3529600711	1880
3529600785	3000
3529600799	4600
3529600837	5060
3529600837	380
3529600851	940
3529600874	7560
3529600884	1200
3529600959	1680
3529600977	3580
3529600996	3680
3529601068	480
3529601098	320
3529601105	620
3529601139	2960
3529601376	1220
3529601381	1780
3529601401	120
3529601403	320
3529601408	2520
3529601490	1440
3529601533	1440
3529601573	2800
3529601582	500
3529601794	340
3529601803	3220
3529601990	3440
3529602043	5160
3529602093	7020
3529602272	460
3529602279	1480
3529602376	5140
3529602406	11720
3529602484	1720
3529602508	5420
3529602511	740
3529602593	2580
3529602709	2140
3529602790	960
3529602792	2860
3529602798	640
3529602820	3940
3529602850	2440
3529602852	1680
3529602874	3860
3529602898	1680
3529602910	1880
3529602940	1500
3529602953	2600
3529602976	2800
3529602992	440
3529602995	1000
3529603117	2680
3529603159	2520
3529603176	1100
3529603176	10980
3529603176	6160
3529603176	1220
3529603176	660
3529603176	1360
3529603176	800
3529603176	960
3529603176	1240
3529603176	1700
3529603176	680
3529603176	1420
3529603176	680
3529603176	3040
3529603176	7920
3529603176	1180
3529603176	5880
3529603176	4880
3529603176	1940
3529603176	3880
3529603176	3620
3529603176	2800
3529603176	2540
3529603176	7040
3529603176	4260
3529603176	1400
3529603176	3980
3529603176	2500
3529603176	17200
3529603176	1500
3529603176	1000
3529603176	4160
3529603176	4220
3529603176	3460
3529603176	1700
3529603176	6660
3529603176	5880
3529603176	2680
3529603176	1640
3529603176	10840
3529603176	3600
3529603176	15900
3529603245	1520
3529603361	460
3529603607	2780
3529603612	1120
3529603695	3420
3529603717	1660
3529603916	1240
3529603954	740
3529603967	7580
3529604092	1540
3529604119	5380
3529604144	17780
3529604166	3200
3529604281	1620
3529604681	1900
3529604844	1200
3529604865	760
3529605084	4340
3529605102	4620
3529605415	2020
3529605425	3140
3529605564	600
3529605592	4220
3529605596	2060
3529605676	1640
3529605682	3760
3529605783	240
3529605827	1180
3529605897	280
3529605965	2840
3529605994	4080
3529606003	640
3529606061	380
3529606138	5980
3529606141	1120
3529606144	1160
3529606247	1140
3529606326	440
3529606386	1740
3529606450	1740
3529606461	7100
3529606513	1720
3529606514	2680
3529606529	2560
3529606546	2800
3529606649	1940
3529606664	3040
3529606777	200
3529606869	720
3529606875	220
3529606906	1440
3529606985	7160
3529606994	120
3529607018	3260
3529607048	2500
3529607131	740
3529607195	8200
3529607204	6100
3529607220	4420
3529607317	1540
3529607366	1120
3529607370	1480
3529607422	460
3529607437	520
3529607473	1320
3529607513	640
3529607540	1960
3529607572	3380
3529607685	160
3529607705	180
3529607715	2020
3529607739	2240
3529607792	640
3529608020	3340
3529608100	400
3529608157	440
3529608285	1720
3529608372	2160
3529608373	260
3529608389	1240
3529608509	1860
3529608511	1780
3529608527	6280
3529608535	1700
3529608538	180
3529608585	1800
3529608674	140
3529608734	1420
3529608753	1580
3529608755	300
3529608757	900
3529608827	120
3529608832	1600
3529608832	400
3529608873	980
3529608882	620
3529609062	1840
3529609149	4380
3529609161	2560
3529609217	4600
3529609237	400
3529609283	9620
3529609354	1540
3529609354	1660
3529609365	1620
3529609428	540
3529609543	7020
3529609603	3480
3529609613	1420
3529609634	3620
3529609661	3060
3529609663	1620
3529609852	460
3529609989	260
3529610142	560
3529610219	1100
3529610261	3600
3529610338	900
3529610362	2720
3529610375	1780
3529610410	1340
3529610437	2200
3529610526	2620
3529610582	100
3529610680	2040
3529610724	3620
3529610803	8600
3529610813	7480
3529610884	720
3529610903	1040
3529610957	660
3529611027	1420
3529611046	3980
3529611062	5300
3529611156	600
3529611193	1920
3529611198	160
3529611198	1520
3529611256	2180
3529611287	2000
3529611289	1080
3529611308	1440
3529611317	2200
3529611392	6340
3529611399	1900
3529611471	300
3529611532	4420
