3529425855	32
3529425856	31
3529425857	21
3529425858	26
3529425859	32
3529425860	31
3529425861	27
3529425862	34
3529425863	30
3529425864	39
3529425865	32
3529425866	44
3529425867	27
3529425868	25
3529425869	29
3529425870	35
3529425871	20
3529425872	22
3529425873	38
3529425874	39
3529425875	41
3529425876	35
3529425877	43
3529425878	21
3529425879	31
3529425880	27
3529425881	30
3529425882	28
3529425883	38
3529425884	32
3529425885	32
3529425886	35
3529425887	32
3529425888	36
3529425889	26
3529425890	27
3529425891	37
3529425892	29
3529425893	24
3529425894	26
3529425895	34
3529425896	29
3529425897	38
3529425898	32
3529425899	38
3529425900	34
3529425901	25
3529425902	31
3529425903	32
3529425904	31
3529425905	31
3529425906	28
3529425907	30
3529425908	31
3529425909	28
3529425910	32
3529425911	26
3529425912	43
3529425913	29
3529425914	32
3529425915	38
3529425916	34
3529425917	29
3529425918	34
3529425919	31
3529425920	30
3529425921	23
3529425922	30
3529425923	38
3529425924	26
3529425925	26
3529425926	32
3529425927	23
3529425928	35
3529425929	28
3529425930	30
3529425931	32
3529425932	36
3529425933	34
3529425934	30
3529425935	23
3529425936	26
3529425937	30
3529425938	25
3529425939	35
3529425940	28
3529425941	32
3529425942	24
3529425943	34
3529425944	29
3529425945	27
3529425946	31
3529425947	32
3529425948	26
3529425949	25
3529425950	30
3529425951	35
3529425952	35
3529425953	33
3529425954	30
3529425955	26
3529425956	38
3529425957	24
3529425958	25
3529425959	36
3529425960	33
3529425961	24
3529425962	29
3529425963	35
3529425964	30
3529425965	33
3529425966	42
3529425967	30
3529425968	37
3529425969	27
3529425970	33
3529425971	26
3529425972	34
3529425973	26
3529425974	24
3529425975	43
3529425976	31
3529425977	32
3529425978	31
3529425979	30
3529425980	39
3529425981	30
3529425982	29
3529425983	30
3529425984	31
3529425985	27
3529425986	17
3529425987	32
3529425988	23
3529425989	22
3529425990	30
3529425991	34
3529425992	37
3529425993	26
3529425994	26
3529425995	33
3529425996	31
3529425997	40
3529425998	43
3529425999	23
3529426000	22
3529426001	30
3529426002	31
3529426003	41
3529426004	31
3529426005	35
3529426006	27
3529426007	41
3529426008	27
3529426009	36
3529426010	35
3529426011	28
3529426012	31
3529426013	29
3529426014	19
3529426015	36
3529426016	20
3529426017	30
3529426018	35
3529426019	28
3529426020	38
3529426021	32
3529426022	31
3529426023	35
3529426024	24
3529426025	29
3529426026	36
3529426027	40
3529426028	41
3529426029	37
3529426030	29
3529426031	48
3529426032	25
3529426033	32
3529426034	38
3529426035	29
3529426036	32
3529426037	35
3529426038	25
3529426039	39
3529426040	43
3529426041	34
3529426042	42
3529426043	43
3529426044	41
3529426045	34
3529426046	29
3529426047	25
3529426048	30
3529426049	39
3529426050	40
3529426051	34
3529426052	35
3529426053	20
3529426054	32
3529426055	29
3529426056	33
3529426057	41
3529426058	27
3529426059	28
3529426060	29
3529426061	32
3529426062	33
3529426063	30
