3531240344	138
3531240345	139
3531240346	136
3531240347	139
3531240348	142
3531240349	139
3531240350	140
3531240351	137
3531240352	137
3531240353	139
3531240354	142
3531240355	139
3531240356	136
3531240357	137
3531240358	135
3531240359	138
3531240360	139
3531240361	144
3531240362	137
3531240363	136
3531240364	141
3531240365	140
3531240366	141
3531240367	138
3531240368	136
3531240369	140
3531240370	138
3531240371	140
3531240372	136
3531240373	139
3531240374	136
3531240375	139
3531240376	139
3531240377	144
3531240378	136
3531240379	138
3531240380	142
3531240381	137
3531240382	140
3531240383	137
3531240384	137
3531240385	140
3531240386	144
3531240387	139
3531240388	138
3531240389	137
3531240390	135
3531240391	140
3531240392	137
3531240393	138
3531240394	139
3531240395	138
3531240396	143
3531240397	138
3531240398	141
3531240399	134
3531240400	141
3531240401	138
3531240402	139
3531240403	140
3531240404	137
3531240405	139
3531240406	136
3531240407	137
3531240408	138
3531240409	143
3531240410	143
3531240411	138
3531240412	138
3531240413	137
3531240414	142
3531240415	135
3531240416	139
3531240417	140
3531240418	141
3531240419	137
3531240420	138
3531240421	137
3531240422	136
3531240423	138
3531240424	135
3531240425	142
3531240426	140
3531240427	134
3531240428	137
3531240429	135
3531240430	139
3531240431	137
3531240432	143
3531240433	138
3531240434	142
3531240435	140
3531240436	135
3531240437	139
3531240438	136
3531240439	138
3531240440	136
3531240441	138
3531240442	138
3531240443	134
3531240444	141
3531240445	138
3531240446	139
3531240447	136
3531240448	145
3531240449	139
3531240450	136
3531240451	140
3531240452	134
3531240453	139
3531240454	138
3531240455	138
3531240456	134
3531240457	143
3531240458	138
3531240459	136
3531240460	143
3531240461	138
3531240462	136
3531240463	136
3531240464	137
3531240465	142
3531240466	138
3531240467	141
3531240468	136
3531240469	138
3531240470	137
3531240471	139
3531240472	139
3531240473	141
3531240474	143
3531240475	137
3531240476	139
3531240477	137
3531240478	139
3531240479	137
3531240480	139
3531240481	139
3531240482	138
3531240483	140
3531240484	136
3531240485	140
3531240486	137
3531240487	140
3531240488	138
3531240489	140
3531240490	140
3531240491	143
3531240492	140
3531240493	139
3531240494	140
3531240495	134
3531240496	139
3531240497	138
3531240498	138
3531240499	143
3531240500	141
3531240501	138
3531240502	135
3531240503	141
3531240504	137
3531240505	142
3531240506	141
3531240507	134
3531240508	142
3531240509	138
3531240510	142
3531240511	139
3531240512	140
3531240513	139
3531240514	135
3531240515	139
3531240516	140
3531240517	140
3531240518	134
3531240519	140
3531240520	141
3531240521	139
3531240522	143
3531240523	136
3531240524	140
3531240525	135
3531240526	142
3531240527	140
3531240528	140
3531240529	140
3531240530	136
3531240531	139
3531240532	136
3531240533	137
3531240534	138
3531240535	140
3531240536	141
3531240537	137
3531240538	138
3531240539	139
3531240540	142
3531240541	139
3531240542	141
3531240543	137
3531240544	139
3531240545	141
3531240546	138
3531240547	139
3531240548	135
3531240549	138
3531240550	142
3531240551	139
3531240552	140
3531240553	139
3531240554	139
3531240555	138
3531240556	144
3531240557	136
3531240558	140
3531240559	137
3531240560	140
3531240561	139
3531240562	137
3531240563	138
3531240564	137
3531240565	143
3531240566	141
3531240567	139
3531240568	139
3531240569	134
3531240570	140
3531240571	138
3531240572	142
3531240573	136
3531240574	137
3531240575	140
3531240576	135
3531240577	138
3531240578	135
3531240579	138
3531240580	140
3531240581	135
3531240582	137
3531240583	138
3531240584	134
3531240585	141
3531240586	136
3531240587	140
3531240588	142
3531240589	138
3531240590	141
3531240591	139
3531240592	137
3531240593	139
3531240594	140
3531240595	138
3531240596	141
3531240597	136
3531240598	142
3531240599	139
3531240600	135
3531240601	141
3531240602	139
3531240603	140
3531240604	140
3531240605	141
3531240606	143
3531240607	139
3531240608	139
3531240609	141
3531240610	138
3531240611	142
3531240612	139
3531240613	141
3531240614	142
3531240615	136
3531240616	139
3531240617	141
3531240618	139
3531240619	141
3531240620	138
3531240621	136
3531240622	140
3531240623	141
3531240624	135
3531240625	141
3531240626	139
3531240627	138
3531240628	141
3531240629	137
3531240630	139
3531240631	137
3531240632	137
3531240633	142
3531240634	138
3531240635	139
3531240636	141
3531240637	137
3531240638	138
3531240639	139
3531240640	135
3531240641	141
3531240642	136
3531240643	140
3531240644	144
3531240645	135
3531240646	144
3531240647	138
3531240648	134
3531240649	138
3531240650	142
3531240651	142
3531240652	139
3531240653	136
3531240654	141
3531240655	137
3531240656	142
3531240657	137
3531240658	137
3531240659	143
3531240660	140
3531240662	137
3531240663	138
3531240664	140
3531240665	138
3531240666	140
3531240667	140
3531240668	144
3531240669	140
3531240670	139
3531240671	137
3531240672	138
3531240673	140
3531240674	139
3531240675	137
3531240676	141
3531240677	139
3531240678	138
3531240679	138
3531240680	139
3531240681	141
3531240682	141
3531240683	140
3531240684	137
3531240685	145
3531240686	138
