3532010913	5
3532010914	10
3532010915	5
3532010916	12
3532010917	2
3532010918	6
3532010919	6
3532010920	7
3532010921	7
3532010922	7
3532010923	3
3532010924	9
3532010925	2
3532010926	4
3532010927	8
3532010928	5
3532010929	5
3532010930	5
3532010931	8
3532010932	6
3532010933	7
3532010934	13
3532010935	7
3532010936	6
3532010937	8
3532010938	7
3532010939	3
3532010940	10
3532010941	6
3532010942	4
3532010943	5
3532010944	7
3532010945	9
3532010946	7
3532010947	7
3532010948	6
3532010949	7
3532010950	2
3532010951	2
3532010952	7
3532010953	5
3532010954	5
3532010955	12
3532010956	5
3532010957	7
3532010958	7
3532010959	4
3532010960	5
3532010961	4
3532010962	5
3532010963	5
3532010964	8
3532010965	2
3532010966	4
3532010967	6
3532010968	5
3532010969	3
3532010970	4
3532010971	9
3532010972	3
3532010973	4
3532010974	2
3532010975	7
3532010976	1
3532010977	10
3532010978	8
3532010979	7
3532010980	7
3532010981	8
3532010982	1
3532010983	6
3532010984	8
3532010985	4
3532010986	8
3532010987	8
3532010988	5
3532010989	9
3532010990	10
3532010991	3
3532010992	5
3532010993	7
3532010994	12
3532010995	8
3532010996	3
3532010997	8
3532010998	6
3532010999	3
3532011000	7
3532011001	3
3532011002	6
3532011003	3
3532011004	7
3532011005	4
3532011006	5
3532011007	5
3532011008	3
3532011009	2
3532011010	9
3532011011	9
3532011012	8
3532011013	7
3532011014	3
3532011015	4
3532011016	11
3532011017	10
3532011018	2
3532011019	8
3532011020	7
3532011021	8
3532011022	3
3532011023	8
3532011024	7
3532011025	7
3532011026	4
3532011027	3
3532011028	3
3532011029	3
3532011030	12
3532011031	4
3532011032	2
3532011033	5
3532011034	2
3532011035	5
3532011036	5
3532011037	8
3532011038	7
3532011039	10
3532011040	9
3532011041	6
3532011042	5
3532011043	4
3532011044	3
3532011045	7
0	0
3532011047	6
3532011048	4
3532011049	7
3532011050	5
3532011051	7
3532011052	10
3532011053	7
3532011054	3
3532011055	2
3532011056	4
3532011057	9
3532011058	5
3532011059	2
3532011060	6
3532011061	5
3532011062	5
3532011063	5
3532011064	5
3532011065	4
3532011066	9
3532011067	2
3532011068	7
3532011069	8
3532011070	10
3532011071	6
3532011072	7
3532011073	6
3532011074	5
3532011075	6
3532011076	3
3532011077	6
3532011078	5
3532011079	6
3532011080	6
3532011081	1
3532011082	4
3532011083	6
3532011084	10
3532011085	10
3532011086	8
3532011087	4
3532011088	1
3532011089	4
3532011090	8
3532011091	5
3532011092	6
3532011093	9
3532011094	7
3532011095	4
3532011096	7
3532011097	5
3532011098	7
3532011099	4
3532011100	7
3532011101	4
3532011102	4
3532011103	5
3532011104	6
3532011105	6
3532011106	3
3532011107	4
3532011108	3
3532011109	8
3532011110	8
3532011111	3
3532011112	2
3532011113	6
3532011114	5
3532011115	7
3532011116	10
3532011117	6
3532011118	6
3532011119	6
3532011120	5
3532011121	5
3532011122	6
3532011123	8
3532011124	8
3532011125	7
3532011126	3
3532011127	3
3532011128	6
3532011129	5
3532011130	3
3532011131	5
3532011132	5
3532011133	6
3532011134	5
3532011135	3
3532011136	4
3532011137	11
3532011138	6
3532011139	6
3532011140	9
3532011141	1
3532011142	3
3532011143	4
3532011144	1
3532011145	10
3532011146	3
3532011147	9
3532011148	6
3532011149	8
3532011150	4
3532011151	5
3532011152	7
3532011153	8
3532011154	7
3532011155	5
3532011156	3
3532011157	5
3532011158	5
3532011159	2
3532011160	7
3532011161	2
3532011162	5
3532011163	5
3532011164	6
3532011165	7
3532011166	6
3532011167	7
3532011168	8
3532011169	3
3532011170	3
3532011171	5
3532011172	4
3532011173	6
3532011174	1
3532011175	6
3532011176	7
3532011177	6
3532011178	5
3532011179	5
3532011180	3
3532011181	7
3532011182	7
3532011183	4
3532011184	2
3532011185	7
3532011186	5
3532011187	9
3532011188	4
3532011189	10
3532011190	4
3532011191	5
3532011192	8
3532011193	5
3532011194	2
3532011195	7
3532011196	4
3532011197	8
3532011198	5
3532011199	1
3532011200	4
3532011201	7
3532011202	5
3532011203	6
3532011204	7
3532011205	3
3532011206	5
3532011207	8
3532011208	4
3532011209	3
3532011210	6
3532011211	5
3532011212	4
3532011213	7
3532011214	5
3532011215	9
3532011216	4
3532011217	8
3532011218	5
3532011219	6
3532011220	6
3532011221	5
3532011222	5
3532011223	5
3532011224	9
3532011225	8
3532011226	3
3532011227	6
3532011228	8
3532011229	11
3532011230	6
3532011231	6
3532011232	11
3532011233	6
3532011234	9
3532011235	7
3532011236	8
3532011237	4
3532011238	5
3532011239	3
3532011240	5
3532011241	9
3532011242	5
3532011243	7
3532011244	3
3532011245	3
3532011246	6
3532011247	6
3532011248	4
3532011249	7
3532011250	7
3532011251	5
3532011252	6
3532011253	5
3532011254	8
3532011255	2
3532011256	8
3532011257	3
3532011258	8
3532011259	7
3532011260	2
3532011261	8
3532011262	3
3532011263	4
3532011264	4
3532011265	7
3532011266	8
3532011267	6
3532011268	4
3532011269	7
3532011270	3
3532011271	4
3532011272	3
3532011273	7
3532011274	4
3532011275	7
3532011276	5
3532011277	9
3532011278	6
3532011279	5
3532011280	8
3532011281	5
3532011282	5
3532011283	10
3532011284	6
3532011285	10
3532011286	6
3532011287	5
3532011288	2
3532011289	5
3532011290	4
3532011291	10
3532011292	4
3532011293	7
3532011294	5
3532011295	5
3532011296	7
3532011297	2
3532011298	4
3532011299	4
3532011300	8
3532011301	6
3532011302	6
3532011303	3
3532011304	8
3532011305	8
3532011306	3
3532011307	6
3532011308	3
3532011309	5
3532011310	4
3532011311	5
3532011312	7
3532011313	12
3532011314	1
3532011315	9
3532011316	6
3532011317	3
3532011318	6
3532011319	7
3532011320	7
3532011321	8
3532011322	6
3532011323	6
3532011324	5
3532011325	5
3532011326	5
3532011327	6
3532011328	6
3532011329	6
3532011330	8
3532011331	6
3532011332	4
3532011333	6
3532011334	3
3532011335	7
3532011336	3
3532011337	6
3532011338	4
3532011339	7
3532011340	8
3532011341	7
3532011342	5
3532011343	5
3532011344	5
3532011345	4
3532011346	5
3532011347	8
3532011348	9
3532011349	3
3532011350	9
3532011351	10
3532011352	4
3532011353	8
3532011354	6
3532011355	5
3532011356	12
3532011357	7
3532011358	5
0	0
3532011360	6
3532011361	5
3532011362	8
3532011363	5
3532011364	7
3532011365	3
3532011366	6
3532011367	6
3532011368	9
3532011369	4
3532011370	5
3532011371	5
3532011372	3
3532011373	8
3532011374	4
3532011375	7
3532011376	6
3532011377	5
3532011378	5
3532011379	7
3532011380	7
3532011381	5
3532011382	5
3532011383	6
3532011384	8
3532011385	6
3532011386	10
3532011387	5
3532011388	9
3532011389	8
3532011390	6
3532011391	5
3532011392	4
3532011393	8
3532011394	5
3532011395	6
3532011396	6
0	0
3532011398	9
3532011399	6
3532011400	4
3532011401	10
3532011402	3
3532011403	7
3532011404	5
3532011405	5
3532011406	7
3532011407	7
3532011408	7
3532011409	8
3532011410	7
3532011411	7
3532011412	13
3532011413	1
3532011414	4
3532011415	10
3532011416	7
3532011417	3
3532011418	7
3532011419	4
3532011420	3
3532011421	10
3532011422	6
3532011423	3
3532011424	7
3532011425	6
3532011426	6
3532011427	4
3532011428	11
3532011429	7
3532011430	8
3532011431	11
3532011432	5
3532011433	3
3532011434	6
3532011435	6
3532011436	4
3532011437	7
3532011438	3
3532011439	6
3532011440	6
3532011441	5
3532011442	8
3532011443	19
3532011444	5
3532011445	4
3532011446	9
3532011447	2
3532011448	5
3532011449	6
3532011450	10
3532011451	4
3532011452	9
3532011453	9
3532011454	4
3532011455	4
3532011456	2
3532011457	6
3532011458	5
3532011459	6
3532011460	3
3532011461	7
3532011462	5
3532011463	4
3532011464	7
3532011465	6
3532011466	5
3532011467	6
3532011468	2
3532011469	6
3532011470	7
3532011471	6
3532011472	8
3532011473	2
3532011474	5
3532011475	5
3532011476	7
3532011477	10
3532011478	5
3532011479	5
3532011480	8
3532011481	4
3532011482	5
3532011483	4
3532011484	8
3532011485	4
3532011486	3
3532011487	5
3532011488	6
3532011489	4
3532011490	4
3532011491	11
3532011492	3
3532011493	9
3532011494	2
3532011495	10
3532011496	4
3532011497	8
3532011498	7
3532011499	6
3532011500	3
3532011501	7
3532011502	6
3532011503	8
3532011504	2
3532011505	9
3532011506	6
3532011507	3
3532011508	6
3532011509	3
3532011510	5
3532011511	5
3532011512	7
3532011513	6
3532011514	7
3532011515	6
3532011516	9
3532011517	5
3532011518	4
3532011519	5
3532011520	5
3532011521	5
3532011522	7
3532011523	6
3532011524	6
3532011525	5
3532011526	4
3532011527	6
3532011528	5
3532011529	6
3532011530	10
3532011531	3
3532011532	4
3532011533	10
3532011534	4
3532011535	5
3532011536	2
3532011537	12
3532011538	3
3532011539	5
3532011540	7
3532011541	4
3532011542	2
3532011543	2
3532011544	3
3532011545	8
3532011546	8
3532011547	5
3532011548	5
3532011549	11
3532011550	7
3532011551	7
3532011552	9
3532011553	6
3532011554	5
3532011555	6
3532011556	4
3532011557	7
3532011558	5
3532011559	2
3532011560	6
3532011561	4
3532011562	8
3532011563	5
3532011564	4
3532011565	4
3532011566	10
3532011567	3
3532011568	7
3532011569	4
3532011570	6
3532011571	9
3532011572	5
3532011573	7
3532011574	5
3532011575	2
3532011576	7
3532011577	8
3532011578	8
3532011579	7
3532011580	13
3532011581	1
3532011582	9
3532011583	9
3532011584	7
3532011585	3
3532011586	3
3532011587	5
3532011588	3
3532011589	8
3532011590	9
3532011591	6
3532011592	4
3532011593	3
3532011594	6
3532011595	10
3532011596	5
3532011597	5
3532011598	4
3532011599	5
3532011600	5
3532011601	4
3532011602	9
3532011603	4
3532011604	5
3532011605	1
3532011606	5
3532011607	12
3532011608	9
3532011609	5
3532011610	1
0	0
3532011612	4
3532011613	6
3532011614	5
3532011615	7
3532011616	6
3532011617	6
3532011618	9
3532011619	2
3532011620	13
3532011621	6
3532011622	7
3532011623	4
3532011624	6
3532011625	4
3532011626	5
3532011627	5
3532011628	8
3532011629	5
3532011630	5
3532011631	5
3532011632	5
3532011633	7
3532011634	3
3532011635	8
3532011636	7
3532011637	6
3532011638	3
3532011639	4
3532011640	7
3532011641	8
3532011642	4
3532011643	6
3532011644	3
3532011645	10
3532011646	6
3532011647	1
3532011648	6
3532011649	5
3532011650	8
3532011651	5
3532011652	7
3532011653	7
3532011654	9
3532011655	8
3532011656	6
3532011657	3
3532011658	6
3532011659	8
3532011660	5
3532011661	5
3532011662	5
3532011663	3
3532011664	1
3532011665	7
3532011666	7
3532011667	7
3532011668	7
3532011669	7
3532011670	6
3532011671	7
3532011672	3
3532011673	4
3532011674	7
3532011675	9
3532011676	6
3532011677	5
3532011678	6
3532011679	7
3532011680	4
3532011681	4
3532011682	5
3532011683	4
3532011684	7
3532011685	6
3532011686	4
3532011687	4
3532011688	2
3532011689	5
3532011690	6
3532011691	4
3532011692	3
3532011693	3
3532011694	2
3532011695	5
3532011696	4
3532011697	3
3532011698	5
3532011699	2
3532011700	4
3532011701	7
3532011702	6
3532011703	6
3532011704	6
3532011705	3
3532011706	4
3532011707	7
3532011708	6
3532011709	3
3532011710	7
3532011711	4
3532011712	5
3532011713	9
3532011714	4
3532011715	5
3532011716	7
3532011717	4
3532011718	3
3532011719	7
3532011720	3
3532011721	2
3532011722	6
3532011723	7
3532011724	8
3532011725	11
3532011726	1
3532011727	4
3532011728	3
3532011729	6
3532011730	5
3532011731	7
3532011732	3
3532011733	4
3532011734	4
3532011735	5
3532011736	8
3532011737	6
3532011738	4
3532011739	4
3532011740	4
3532011741	6
3532011742	2
3532011743	6
3532011744	5
3532011745	5
3532011746	7
3532011747	7
3532011748	4
3532011749	3
3532011750	11
3532011751	4
3532011752	2
3532011753	5
3532011754	2
